year,district_code,district_name,neighborhood_code,neighborhood_name,census_tract,avg_nb_pax_per_home
2015,7,Horta-Guinardó,37,el Carmel,7074,2.0
2015,7,Horta-Guinardó,37,el Carmel,7075,3.0
2015,7,Horta-Guinardó,37,el Carmel,7076,2.0
2015,7,Horta-Guinardó,37,el Carmel,7077,2.0
2015,7,Horta-Guinardó,37,el Carmel,7078,2.0
2015,7,Horta-Guinardó,37,el Carmel,7079,2.0
2015,7,Horta-Guinardó,37,el Carmel,7080,3.0
2015,7,Horta-Guinardó,38,la Teixonera,7081,3.0
2015,7,Horta-Guinardó,38,la Teixonera,7082,3.0
2015,7,Horta-Guinardó,38,la Teixonera,7083,2.0
2015,7,Horta-Guinardó,38,la Teixonera,7084,2.0
2015,7,Horta-Guinardó,38,la Teixonera,7085,2.0
2015,7,Horta-Guinardó,38,la Teixonera,7086,2.0
2015,7,Horta-Guinardó,38,la Teixonera,7087,2.0
2015,7,Horta-Guinardó,38,la Teixonera,7088,2.0
2015,7,Horta-Guinardó,39,Sant Genís dels Agudells,7089,2.0
2015,7,Horta-Guinardó,39,Sant Genís dels Agudells,7090,3.0
2015,7,Horta-Guinardó,39,Sant Genís dels Agudells,7091,2.0
2015,7,Horta-Guinardó,39,Sant Genís dels Agudells,7092,2.0
2015,7,Horta-Guinardó,39,Sant Genís dels Agudells,7093,2.0
2015,7,Horta-Guinardó,40,Montbau,7094,2.0
2015,7,Horta-Guinardó,40,Montbau,7095,2.0
2015,7,Horta-Guinardó,40,Montbau,7096,2.0
2015,7,Horta-Guinardó,40,Montbau,7097,2.0
2015,7,Horta-Guinardó,41,la Vall d'Hebron,7098,3.0
2015,7,Horta-Guinardó,41,la Vall d'Hebron,7099,3.0
2015,7,Horta-Guinardó,41,la Vall d'Hebron,7100,2.0
2015,7,Horta-Guinardó,41,la Vall d'Hebron,7101,2.0
2015,7,Horta-Guinardó,42,la Clota,7102,2.0
2015,7,Horta-Guinardó,43,Horta,7103,3.0
2015,7,Horta-Guinardó,43,Horta,7104,2.0
2015,7,Horta-Guinardó,43,Horta,7105,3.0
2015,7,Horta-Guinardó,43,Horta,7106,3.0
2015,7,Horta-Guinardó,43,Horta,7107,3.0
2015,7,Horta-Guinardó,43,Horta,7108,3.0
2015,7,Horta-Guinardó,43,Horta,7109,2.0
2015,7,Horta-Guinardó,43,Horta,7110,2.0
2015,7,Horta-Guinardó,43,Horta,7111,2.0
2015,7,Horta-Guinardó,43,Horta,7112,3.0
2015,7,Horta-Guinardó,43,Horta,7113,2.0
2015,7,Horta-Guinardó,43,Horta,7114,2.0
2015,7,Horta-Guinardó,43,Horta,7115,3.0
2015,7,Horta-Guinardó,43,Horta,7116,2.0
2015,7,Horta-Guinardó,43,Horta,7117,2.0
2015,7,Horta-Guinardó,43,Horta,7118,2.0
2015,7,Horta-Guinardó,43,Horta,7119,2.0
2015,7,Horta-Guinardó,43,Horta,7120,2.0
2015,7,Horta-Guinardó,43,Horta,7121,2.0
2015,7,Horta-Guinardó,43,Horta,7122,2.0
2015,7,Horta-Guinardó,43,Horta,7123,2.0
2015,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8001,2.0
2015,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8002,2.0
2015,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8003,2.0
2015,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8004,2.0
2015,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8005,2.0
2015,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8006,3.0
2015,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8007,3.0
2015,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8008,2.0
2015,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8009,2.0
2015,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8010,3.0
2015,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8011,3.0
2015,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8012,2.0
2015,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8013,2.0
2015,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8014,2.0
2015,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8015,2.0
2015,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8016,2.0
2015,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8017,2.0
2015,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8018,3.0
2015,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8019,2.0
2015,8,Nou Barris,45,Porta,8020,2.0
2015,8,Nou Barris,45,Porta,8021,2.0
2015,8,Nou Barris,45,Porta,8022,3.0
2015,8,Nou Barris,45,Porta,8023,2.0
2015,8,Nou Barris,45,Porta,8024,2.0
2015,8,Nou Barris,45,Porta,8025,2.0
2015,8,Nou Barris,45,Porta,8026,2.0
2015,8,Nou Barris,45,Porta,8027,2.0
2015,8,Nou Barris,45,Porta,8028,2.0
2015,8,Nou Barris,45,Porta,8029,2.0
2015,8,Nou Barris,45,Porta,8030,3.0
2015,8,Nou Barris,45,Porta,8031,2.0
2015,8,Nou Barris,45,Porta,8032,3.0
2015,8,Nou Barris,45,Porta,8033,2.0
2015,8,Nou Barris,45,Porta,8034,2.0
2015,8,Nou Barris,45,Porta,8035,2.0
2015,8,Nou Barris,45,Porta,8036,2.0
2015,8,Nou Barris,45,Porta,8037,2.0
2015,8,Nou Barris,46,el Turó de la Peira,8038,2.0
2015,8,Nou Barris,46,el Turó de la Peira,8039,2.0
2015,8,Nou Barris,46,el Turó de la Peira,8040,2.0
2015,8,Nou Barris,46,el Turó de la Peira,8041,3.0
2015,8,Nou Barris,46,el Turó de la Peira,8042,3.0
2015,8,Nou Barris,46,el Turó de la Peira,8043,2.0
2015,8,Nou Barris,46,el Turó de la Peira,8044,2.0
2015,8,Nou Barris,46,el Turó de la Peira,8045,3.0
2015,8,Nou Barris,46,el Turó de la Peira,8046,2.0
2015,8,Nou Barris,46,el Turó de la Peira,8047,3.0
2015,8,Nou Barris,47,Can Peguera,8048,2.0
2015,8,Nou Barris,47,Can Peguera,8049,2.0
2015,8,Nou Barris,48,la Guineueta,8050,3.0
2015,8,Nou Barris,48,la Guineueta,8051,3.0
2015,8,Nou Barris,48,la Guineueta,8052,2.0
2015,8,Nou Barris,48,la Guineueta,8053,4.0
2015,8,Nou Barris,48,la Guineueta,8054,2.0
2015,8,Nou Barris,48,la Guineueta,8055,3.0
2015,8,Nou Barris,48,la Guineueta,8056,2.0
2015,8,Nou Barris,48,la Guineueta,8057,2.0
2015,8,Nou Barris,48,la Guineueta,8058,2.0
2015,8,Nou Barris,48,la Guineueta,8059,2.0
2015,8,Nou Barris,48,la Guineueta,8215,3.0
2015,8,Nou Barris,49,Canyelles,8060,2.0
2015,8,Nou Barris,49,Canyelles,8061,2.0
2015,8,Nou Barris,49,Canyelles,8062,3.0
2015,8,Nou Barris,49,Canyelles,8063,3.0
2015,8,Nou Barris,49,Canyelles,8064,2.0
2015,8,Nou Barris,50,les Roquetes,8065,3.0
2015,8,Nou Barris,50,les Roquetes,8066,3.0
2015,8,Nou Barris,50,les Roquetes,8067,3.0
2015,8,Nou Barris,50,les Roquetes,8068,3.0
2015,8,Nou Barris,50,les Roquetes,8069,3.0
2015,8,Nou Barris,50,les Roquetes,8070,3.0
2015,8,Nou Barris,50,les Roquetes,8071,3.0
2015,8,Nou Barris,50,les Roquetes,8072,3.0
2015,8,Nou Barris,50,les Roquetes,8073,2.0
2015,8,Nou Barris,50,les Roquetes,8074,3.0
2015,8,Nou Barris,51,Verdun,8075,2.0
2015,8,Nou Barris,51,Verdun,8076,2.0
2015,8,Nou Barris,51,Verdun,8077,3.0
2015,8,Nou Barris,51,Verdun,8078,2.0
2015,8,Nou Barris,51,Verdun,8079,2.0
2015,8,Nou Barris,51,Verdun,8080,3.0
2015,8,Nou Barris,51,Verdun,8081,3.0
2015,8,Nou Barris,51,Verdun,8082,2.0
2015,8,Nou Barris,52,la Prosperitat,8083,2.0
2015,8,Nou Barris,52,la Prosperitat,8084,2.0
2015,8,Nou Barris,52,la Prosperitat,8085,3.0
2015,8,Nou Barris,52,la Prosperitat,8086,3.0
2015,8,Nou Barris,52,la Prosperitat,8087,2.0
2015,8,Nou Barris,52,la Prosperitat,8088,2.0
2015,8,Nou Barris,52,la Prosperitat,8089,2.0
2015,8,Nou Barris,52,la Prosperitat,8090,2.0
2015,8,Nou Barris,52,la Prosperitat,8091,2.0
2015,8,Nou Barris,52,la Prosperitat,8092,3.0
2015,8,Nou Barris,52,la Prosperitat,8093,2.0
2015,8,Nou Barris,52,la Prosperitat,8094,3.0
2015,8,Nou Barris,52,la Prosperitat,8095,2.0
2015,8,Nou Barris,52,la Prosperitat,8096,3.0
2015,8,Nou Barris,52,la Prosperitat,8097,3.0
2015,8,Nou Barris,52,la Prosperitat,8098,3.0
2015,8,Nou Barris,52,la Prosperitat,8099,2.0
2015,8,Nou Barris,52,la Prosperitat,8100,2.0
2015,8,Nou Barris,52,la Prosperitat,8101,2.0
2015,8,Nou Barris,52,la Prosperitat,8102,2.0
2015,8,Nou Barris,53,la Trinitat Nova,8103,2.0
2015,8,Nou Barris,53,la Trinitat Nova,8104,2.0
2015,8,Nou Barris,53,la Trinitat Nova,8105,3.0
2015,8,Nou Barris,53,la Trinitat Nova,8106,3.0
2015,8,Nou Barris,53,la Trinitat Nova,8107,3.0
2015,8,Nou Barris,54,Torre Baró,8108,3.0
2015,8,Nou Barris,54,Torre Baró,8109,3.0
2015,8,Nou Barris,55,Ciutat Meridiana,8110,3.0
2015,8,Nou Barris,55,Ciutat Meridiana,8111,3.0
2015,8,Nou Barris,55,Ciutat Meridiana,8112,3.0
2015,8,Nou Barris,55,Ciutat Meridiana,8113,3.0
2015,8,Nou Barris,55,Ciutat Meridiana,8114,3.0
2015,8,Nou Barris,55,Ciutat Meridiana,8115,3.0
2015,8,Nou Barris,56,Vallbona,8116,3.0
2015,9,Sant Andreu,57,la Trinitat Vella,9001,3.0
2015,9,Sant Andreu,57,la Trinitat Vella,9002,3.0
2015,9,Sant Andreu,57,la Trinitat Vella,9003,3.0
2015,9,Sant Andreu,57,la Trinitat Vella,9004,3.0
2015,9,Sant Andreu,57,la Trinitat Vella,9005,3.0
2015,9,Sant Andreu,58,Baró de Viver,9006,3.0
2015,9,Sant Andreu,58,Baró de Viver,9007,3.0
2015,9,Sant Andreu,59,el Bon Pastor,9008,3.0
2015,9,Sant Andreu,59,el Bon Pastor,9009,3.0
2015,9,Sant Andreu,59,el Bon Pastor,9010,3.0
2015,9,Sant Andreu,59,el Bon Pastor,9011,3.0
2015,9,Sant Andreu,59,el Bon Pastor,9013,3.0
2015,9,Sant Andreu,59,el Bon Pastor,9014,3.0
2015,9,Sant Andreu,59,el Bon Pastor,9015,3.0
2015,9,Sant Andreu,60,Sant Andreu,9016,3.0
2015,9,Sant Andreu,60,Sant Andreu,9017,3.0
2015,9,Sant Andreu,60,Sant Andreu,9018,2.0
2015,9,Sant Andreu,60,Sant Andreu,9019,3.0
2015,9,Sant Andreu,60,Sant Andreu,9020,2.0
2015,9,Sant Andreu,60,Sant Andreu,9021,2.0
2015,9,Sant Andreu,60,Sant Andreu,9022,2.0
2015,9,Sant Andreu,60,Sant Andreu,9023,3.0
2015,9,Sant Andreu,60,Sant Andreu,9024,2.0
2015,9,Sant Andreu,60,Sant Andreu,9025,2.0
2015,9,Sant Andreu,60,Sant Andreu,9026,2.0
2015,9,Sant Andreu,60,Sant Andreu,9027,3.0
2015,9,Sant Andreu,60,Sant Andreu,9028,3.0
2015,9,Sant Andreu,60,Sant Andreu,9029,2.0
2015,9,Sant Andreu,60,Sant Andreu,9030,2.0
2015,9,Sant Andreu,60,Sant Andreu,9031,2.0
2015,9,Sant Andreu,60,Sant Andreu,9032,2.0
2015,9,Sant Andreu,60,Sant Andreu,9033,2.0
2015,9,Sant Andreu,60,Sant Andreu,9034,2.0
2015,9,Sant Andreu,60,Sant Andreu,9035,2.0
2015,9,Sant Andreu,60,Sant Andreu,9036,3.0
2015,9,Sant Andreu,60,Sant Andreu,9037,3.0
2015,9,Sant Andreu,60,Sant Andreu,9038,3.0
2015,9,Sant Andreu,60,Sant Andreu,9039,2.0
2015,9,Sant Andreu,60,Sant Andreu,9040,2.0
2015,9,Sant Andreu,60,Sant Andreu,9041,2.0
2015,9,Sant Andreu,60,Sant Andreu,9042,2.0
2015,9,Sant Andreu,60,Sant Andreu,9043,2.0
2015,9,Sant Andreu,60,Sant Andreu,9044,2.0
2015,9,Sant Andreu,60,Sant Andreu,9045,2.0
2015,9,Sant Andreu,60,Sant Andreu,9046,2.0
2015,9,Sant Andreu,60,Sant Andreu,9047,2.0
2015,9,Sant Andreu,60,Sant Andreu,9048,2.0
2015,9,Sant Andreu,60,Sant Andreu,9049,3.0
2015,9,Sant Andreu,60,Sant Andreu,9050,2.0
2015,9,Sant Andreu,60,Sant Andreu,9051,2.0
2015,9,Sant Andreu,60,Sant Andreu,9052,2.0
2015,9,Sant Andreu,60,Sant Andreu,9053,2.0
2015,9,Sant Andreu,60,Sant Andreu,9054,2.0
2015,9,Sant Andreu,61,la Sagrera,9055,3.0
2015,9,Sant Andreu,61,la Sagrera,9056,2.0
2015,9,Sant Andreu,61,la Sagrera,9057,3.0
2015,9,Sant Andreu,61,la Sagrera,9058,2.0
2015,9,Sant Andreu,61,la Sagrera,9059,2.0
2015,9,Sant Andreu,61,la Sagrera,9060,3.0
2015,9,Sant Andreu,61,la Sagrera,9061,3.0
2015,9,Sant Andreu,61,la Sagrera,9062,2.0
2015,9,Sant Andreu,61,la Sagrera,9063,2.0
2015,9,Sant Andreu,61,la Sagrera,9064,3.0
2015,9,Sant Andreu,61,la Sagrera,9065,3.0
2015,9,Sant Andreu,61,la Sagrera,9066,2.0
2015,9,Sant Andreu,61,la Sagrera,9067,2.0
2015,9,Sant Andreu,61,la Sagrera,9068,2.0
2015,9,Sant Andreu,61,la Sagrera,9069,2.0
2015,9,Sant Andreu,61,la Sagrera,9070,2.0
2015,9,Sant Andreu,61,la Sagrera,9071,2.0
2015,9,Sant Andreu,61,la Sagrera,9072,2.0
2015,9,Sant Andreu,61,la Sagrera,9073,3.0
2015,9,Sant Andreu,61,la Sagrera,9156,3.0
2015,9,Sant Andreu,62,el Congrés i els Indians,9074,2.0
2015,9,Sant Andreu,62,el Congrés i els Indians,9075,2.0
2015,9,Sant Andreu,62,el Congrés i els Indians,9076,2.0
2015,9,Sant Andreu,62,el Congrés i els Indians,9077,2.0
2015,9,Sant Andreu,62,el Congrés i els Indians,9078,3.0
2015,9,Sant Andreu,62,el Congrés i els Indians,9079,2.0
2015,9,Sant Andreu,62,el Congrés i els Indians,9080,2.0
2015,9,Sant Andreu,62,el Congrés i els Indians,9081,2.0
2015,9,Sant Andreu,62,el Congrés i els Indians,9082,2.0
2015,9,Sant Andreu,63,Navas,9083,2.0
2015,9,Sant Andreu,63,Navas,9084,2.0
2015,9,Sant Andreu,63,Navas,9085,2.0
2015,9,Sant Andreu,63,Navas,9086,2.0
2015,9,Sant Andreu,63,Navas,9087,3.0
2015,9,Sant Andreu,63,Navas,9088,2.0
2015,9,Sant Andreu,63,Navas,9089,2.0
2015,9,Sant Andreu,63,Navas,9090,3.0
2015,9,Sant Andreu,63,Navas,9091,3.0
2015,9,Sant Andreu,63,Navas,9092,3.0
2015,9,Sant Andreu,63,Navas,9093,2.0
2015,9,Sant Andreu,63,Navas,9094,3.0
2015,9,Sant Andreu,63,Navas,9095,3.0
2015,10,Sant Martí,64,Camp de l'Arpa del Clot,10001,2.0
2015,10,Sant Martí,64,Camp de l'Arpa del Clot,10002,2.0
2015,10,Sant Martí,64,Camp de l'Arpa del Clot,10003,2.0
2015,10,Sant Martí,64,Camp de l'Arpa del Clot,10004,2.0
2015,10,Sant Martí,64,Camp de l'Arpa del Clot,10005,2.0
2015,10,Sant Martí,64,Camp de l'Arpa del Clot,10006,2.0
2015,10,Sant Martí,64,Camp de l'Arpa del Clot,10007,2.0
2015,10,Sant Martí,64,Camp de l'Arpa del Clot,10008,2.0
2015,10,Sant Martí,64,Camp de l'Arpa del Clot,10009,2.0
2015,10,Sant Martí,64,Camp de l'Arpa del Clot,10010,2.0
2015,10,Sant Martí,64,Camp de l'Arpa del Clot,10011,2.0
2015,10,Sant Martí,64,Camp de l'Arpa del Clot,10012,2.0
2015,10,Sant Martí,64,Camp de l'Arpa del Clot,10013,2.0
2015,10,Sant Martí,64,Camp de l'Arpa del Clot,10014,2.0
2015,10,Sant Martí,64,Camp de l'Arpa del Clot,10015,2.0
2015,10,Sant Martí,64,Camp de l'Arpa del Clot,10016,3.0
2015,10,Sant Martí,64,Camp de l'Arpa del Clot,10017,2.0
2015,10,Sant Martí,64,Camp de l'Arpa del Clot,10018,2.0
2015,10,Sant Martí,64,Camp de l'Arpa del Clot,10019,2.0
2015,10,Sant Martí,64,Camp de l'Arpa del Clot,10020,2.0
2015,10,Sant Martí,64,Camp de l'Arpa del Clot,10021,2.0
2015,10,Sant Martí,64,Camp de l'Arpa del Clot,10022,2.0
2015,10,Sant Martí,64,Camp de l'Arpa del Clot,10023,2.0
2015,10,Sant Martí,64,Camp de l'Arpa del Clot,10024,2.0
2015,10,Sant Martí,64,Camp de l'Arpa del Clot,10025,2.0
2015,10,Sant Martí,65,el Clot,10026,2.0
2015,10,Sant Martí,65,el Clot,10027,2.0
2015,10,Sant Martí,65,el Clot,10028,3.0
2015,10,Sant Martí,65,el Clot,10029,3.0
2015,10,Sant Martí,65,el Clot,10030,2.0
2015,10,Sant Martí,65,el Clot,10031,2.0
2015,10,Sant Martí,65,el Clot,10032,3.0
2015,10,Sant Martí,65,el Clot,10033,2.0
2015,10,Sant Martí,65,el Clot,10034,3.0
2015,10,Sant Martí,65,el Clot,10035,3.0
2015,10,Sant Martí,65,el Clot,10036,3.0
2015,10,Sant Martí,65,el Clot,10037,3.0
2015,10,Sant Martí,65,el Clot,10038,3.0
2015,10,Sant Martí,65,el Clot,10039,3.0
2015,10,Sant Martí,65,el Clot,10040,2.0
2015,10,Sant Martí,65,el Clot,10041,2.0
2015,10,Sant Martí,65,el Clot,10234,3.0
2015,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,10042,2.0
2015,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,10043,2.0
2015,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,10044,2.0
2015,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,10045,2.0
2015,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,10046,2.0
2015,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,10047,2.0
2015,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,10048,2.0
2015,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,10049,2.0
2015,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,10050,3.0
2015,10,Sant Martí,67,la Vila Olímpica del Poblenou,10051,3.0
2015,10,Sant Martí,67,la Vila Olímpica del Poblenou,10052,3.0
2015,10,Sant Martí,67,la Vila Olímpica del Poblenou,10053,3.0
2015,10,Sant Martí,67,la Vila Olímpica del Poblenou,10054,3.0
2015,10,Sant Martí,67,la Vila Olímpica del Poblenou,10055,3.0
2015,10,Sant Martí,68,el Poblenou,10056,2.0
2015,10,Sant Martí,68,el Poblenou,10057,2.0
2015,10,Sant Martí,68,el Poblenou,10058,2.0
2015,10,Sant Martí,68,el Poblenou,10059,2.0
2015,10,Sant Martí,68,el Poblenou,10060,2.0
2015,10,Sant Martí,68,el Poblenou,10061,3.0
2015,10,Sant Martí,68,el Poblenou,10062,3.0
2015,10,Sant Martí,68,el Poblenou,10063,3.0
2015,10,Sant Martí,68,el Poblenou,10064,2.0
2015,10,Sant Martí,68,el Poblenou,10065,2.0
2015,10,Sant Martí,68,el Poblenou,10066,3.0
2015,10,Sant Martí,68,el Poblenou,10067,3.0
2015,10,Sant Martí,68,el Poblenou,10068,3.0
2015,10,Sant Martí,68,el Poblenou,10069,2.0
2015,10,Sant Martí,68,el Poblenou,10070,2.0
2015,10,Sant Martí,68,el Poblenou,10071,3.0
2015,10,Sant Martí,68,el Poblenou,10072,3.0
2015,10,Sant Martí,68,el Poblenou,10073,2.0
2015,10,Sant Martí,68,el Poblenou,10074,2.0
2015,10,Sant Martí,68,el Poblenou,10075,3.0
2015,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,10076,2.0
2015,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,10077,3.0
2015,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,10078,3.0
2015,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,10079,3.0
2015,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,10080,3.0
2015,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,10235,2.0
2015,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,10236,2.0
2015,10,Sant Martí,70,el Besòs i el Maresme,10081,3.0
2015,10,Sant Martí,70,el Besòs i el Maresme,10082,3.0
2015,10,Sant Martí,70,el Besòs i el Maresme,10083,3.0
2015,10,Sant Martí,70,el Besòs i el Maresme,10084,3.0
2015,10,Sant Martí,70,el Besòs i el Maresme,10085,3.0
2015,10,Sant Martí,70,el Besòs i el Maresme,10086,3.0
2015,10,Sant Martí,70,el Besòs i el Maresme,10087,3.0
2015,10,Sant Martí,70,el Besòs i el Maresme,10088,3.0
2015,10,Sant Martí,70,el Besòs i el Maresme,10089,3.0
2015,10,Sant Martí,70,el Besòs i el Maresme,10090,3.0
2015,10,Sant Martí,70,el Besòs i el Maresme,10091,3.0
2015,10,Sant Martí,70,el Besòs i el Maresme,10092,3.0
2015,10,Sant Martí,70,el Besòs i el Maresme,10093,3.0
2015,10,Sant Martí,71,Provençals del Poblenou,10094,2.0
2015,10,Sant Martí,71,Provençals del Poblenou,10095,2.0
2015,10,Sant Martí,71,Provençals del Poblenou,10096,3.0
2015,10,Sant Martí,71,Provençals del Poblenou,10097,2.0
2015,10,Sant Martí,71,Provençals del Poblenou,10098,3.0
2015,10,Sant Martí,71,Provençals del Poblenou,10099,3.0
2015,10,Sant Martí,71,Provençals del Poblenou,10100,2.0
2015,10,Sant Martí,71,Provençals del Poblenou,10101,3.0
2015,10,Sant Martí,71,Provençals del Poblenou,10102,2.0
2015,10,Sant Martí,71,Provençals del Poblenou,10103,3.0
2015,10,Sant Martí,71,Provençals del Poblenou,10104,3.0
2015,10,Sant Martí,71,Provençals del Poblenou,10237,2.0
2015,10,Sant Martí,72,Sant Martí de Provençals,10105,3.0
2015,10,Sant Martí,72,Sant Martí de Provençals,10106,2.0
2015,10,Sant Martí,72,Sant Martí de Provençals,10107,3.0
2015,10,Sant Martí,72,Sant Martí de Provençals,10108,2.0
2015,10,Sant Martí,72,Sant Martí de Provençals,10109,2.0
2015,10,Sant Martí,72,Sant Martí de Provençals,10110,2.0
2015,10,Sant Martí,72,Sant Martí de Provençals,10111,2.0
2015,10,Sant Martí,72,Sant Martí de Provençals,10112,3.0
2015,10,Sant Martí,72,Sant Martí de Provençals,10113,2.0
2015,10,Sant Martí,72,Sant Martí de Provençals,10114,2.0
2015,10,Sant Martí,72,Sant Martí de Provençals,10115,2.0
2015,10,Sant Martí,72,Sant Martí de Provençals,10116,2.0
2015,10,Sant Martí,72,Sant Martí de Provençals,10117,2.0
2015,10,Sant Martí,72,Sant Martí de Provençals,10118,3.0
2015,10,Sant Martí,72,Sant Martí de Provençals,10119,2.0
2015,10,Sant Martí,72,Sant Martí de Provençals,10120,2.0
2015,10,Sant Martí,72,Sant Martí de Provençals,10121,2.0
2015,10,Sant Martí,72,Sant Martí de Provençals,10122,3.0
2015,10,Sant Martí,73,la Verneda i la Pau,10123,3.0
2015,10,Sant Martí,73,la Verneda i la Pau,10124,3.0
2015,10,Sant Martí,73,la Verneda i la Pau,10125,3.0
2015,10,Sant Martí,73,la Verneda i la Pau,10126,3.0
2015,10,Sant Martí,73,la Verneda i la Pau,10127,3.0
2015,10,Sant Martí,73,la Verneda i la Pau,10128,2.0
2015,10,Sant Martí,73,la Verneda i la Pau,10129,3.0
2015,10,Sant Martí,73,la Verneda i la Pau,10130,2.0
2015,10,Sant Martí,73,la Verneda i la Pau,10131,3.0
2015,10,Sant Martí,73,la Verneda i la Pau,10132,2.0
2015,10,Sant Martí,73,la Verneda i la Pau,10133,3.0
2015,10,Sant Martí,73,la Verneda i la Pau,10134,2.0
2015,10,Sant Martí,73,la Verneda i la Pau,10135,2.0
2015,10,Sant Martí,73,la Verneda i la Pau,10136,3.0
2015,10,Sant Martí,73,la Verneda i la Pau,10137,3.0
2015,10,Sant Martí,73,la Verneda i la Pau,10138,2.0
2015,10,Sant Martí,73,la Verneda i la Pau,10139,2.0
2015,10,Sant Martí,73,la Verneda i la Pau,10140,3.0
2015,10,Sant Martí,73,la Verneda i la Pau,10141,2.0
2015,10,Sant Martí,73,la Verneda i la Pau,10142,3.0
2015,10,Sant Martí,73,la Verneda i la Pau,10143,3.0
2016,1,Ciutat Vella,1,el Raval,1001,3.0
2016,1,Ciutat Vella,1,el Raval,1002,3.0
2016,1,Ciutat Vella,1,el Raval,1003,3.0
2016,1,Ciutat Vella,1,el Raval,1004,3.0
2016,1,Ciutat Vella,1,el Raval,1005,3.0
2016,1,Ciutat Vella,1,el Raval,1006,3.0
2016,1,Ciutat Vella,1,el Raval,1007,3.0
2016,1,Ciutat Vella,1,el Raval,1008,3.0
2016,1,Ciutat Vella,1,el Raval,1009,3.0
2016,1,Ciutat Vella,1,el Raval,1010,3.0
2016,1,Ciutat Vella,1,el Raval,1011,3.0
2016,1,Ciutat Vella,1,el Raval,1012,3.0
2016,1,Ciutat Vella,1,el Raval,1013,3.0
2016,1,Ciutat Vella,1,el Raval,1014,3.0
2016,1,Ciutat Vella,1,el Raval,1015,3.0
2016,1,Ciutat Vella,1,el Raval,1016,3.0
2016,1,Ciutat Vella,1,el Raval,1017,3.0
2016,1,Ciutat Vella,1,el Raval,1018,3.0
2016,1,Ciutat Vella,1,el Raval,1019,3.0
2016,1,Ciutat Vella,1,el Raval,1020,2.0
2016,1,Ciutat Vella,1,el Raval,1021,2.0
2016,1,Ciutat Vella,2,el Barri Gòtic,1022,2.0
2016,1,Ciutat Vella,2,el Barri Gòtic,1023,2.0
2016,1,Ciutat Vella,2,el Barri Gòtic,1025,2.0
2016,1,Ciutat Vella,2,el Barri Gòtic,1026,2.0
2016,1,Ciutat Vella,2,el Barri Gòtic,1027,2.0
2016,1,Ciutat Vella,2,el Barri Gòtic,1028,2.0
2016,1,Ciutat Vella,2,el Barri Gòtic,1029,2.0
2016,1,Ciutat Vella,2,el Barri Gòtic,1030,2.0
2016,1,Ciutat Vella,2,el Barri Gòtic,1031,2.0
2016,1,Ciutat Vella,3,la Barceloneta,1032,2.0
2016,1,Ciutat Vella,3,la Barceloneta,1033,2.0
2016,1,Ciutat Vella,3,la Barceloneta,1034,2.0
2016,1,Ciutat Vella,3,la Barceloneta,1035,2.0
2016,1,Ciutat Vella,3,la Barceloneta,1036,2.0
2016,1,Ciutat Vella,3,la Barceloneta,1037,3.0
2016,1,Ciutat Vella,3,la Barceloneta,1038,2.0
2016,1,Ciutat Vella,3,la Barceloneta,1039,2.0
2016,1,Ciutat Vella,3,la Barceloneta,1040,2.0
2016,1,Ciutat Vella,3,la Barceloneta,1041,2.0
2016,1,Ciutat Vella,3,la Barceloneta,1042,2.0
2016,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1043,2.0
